ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
100459896,How To Create A Liberal America,Nonfiction,Publishing,USD,31 08 2012,30000,2012-08-01 13:55:23,8651.98,failed,161,US,8651.98,8651.98,30000
100459984,"Cooking With Fire, The Disaster Cookbook",Nonfiction,Publishing,USD,7 03 2013,1500,2013-01-28 20:16:38,1692,successful,42,US,1692,1692,1500
1004600408,Paragon - Short Film (Canceled),Shorts,Film & Video,USD,31 07 2010,10000,2010-06-12 02:19:25,0,canceled,0,US,0,0,10000
1004619032,"""Violet Tendencies"" (starring Mindy Cohn) on DVD",Shorts,Film & Video,USD,17 12 2010,10000,2010-11-30 07:10:40,11610,successful,106,US,11610,11610,10000
1004621325,Disgruntled Decks: The Original Card Game For Veterans.,Playing Cards,Games,USD,3 03 2016,15000,2016-02-02 12:39:32,147526,successful,3527,US,147526,147526,15000
1004621740,We Come From The Sea - An Ambitious Short Film,Shorts,Film & Video,USD,26 01 2011,20000,2010-12-24 22:56:53,3355,failed,26,US,3355,3355,20000
1004637630,Elemental - and the burning city,Comic Books,Comics,GBP,27 07 2014,1500,2014-05-28 12:39:23,1500,successful,27,GB,2530.08,2523.85,2523.85
1004638242,Sol McNally Photography,People,Photography,USD,17 10 2015,2000,2015-09-17 23:28:55,2,failed,2,US,2,2,2000
1004641424,45 LED Packlight - Lets You Bend Light Where You Need It,Product Design,Design,USD,24 09 2011,7000,2011-07-26 18:03:52,32766.9,successful,530,US,32766.9,32766.9,7000
100464296,FlowPaw : Learn computer coding by building your own gizmos,Technology,Technology,GBP,20 11 2014,19500,2014-10-21 23:33:24,20970,successful,145,GB,33780.46,32885.86,30580.56
1004648273,On Home Ground,Documentary,Film & Video,USD,25 10 2014,10000,2014-09-24 17:16:53,3440,failed,27,US,3440,3440,10000
1004649506,Pixel Press: Draw Your Own Video Game,Video Games,Games,USD,14 06 2013,100000,2013-05-07 06:56:52,108950.86,successful,2256,US,108950.86,108950.86,100000
1004666737,"Sexy Action Accounting Myths, a short film",Experimental,Film & Video,USD,12 12 2014,1450,2014-11-13 16:55:07,1507,successful,42,US,1507,1507,1450
1004668657,Moment: Make Your iPhone 7 A Better Camera,Product Design,Design,USD,8 04 2017,500000,2017-02-07 17:50:13,767897.09,successful,5149,US,269,767897.09,500000
1004671073,Poetry Will Never Be The Same,Poetry,Publishing,USD,23 02 2013,3000,2013-01-24 09:51:16,987,failed,35,US,987,987,3000
1004671876,Post Election Student Voices of Hope & Resistance,Art,Art,USD,22 12 2016,2000,2016-12-08 04:31:06,3818,successful,67,US,1785,3818,2000
1004686676,Ion: A Music Detecting Mood Light with Bluetooth Low Energy,Hardware,Technology,USD,1 05 2014,20000,2014-04-01 17:55:29,74026,successful,405,US,74026,74026,20000
1004687584,Bringing Patrizi's Back: A family food truck experience,Food,Food,USD,2 03 2013,30000,2013-01-25 18:06:17,40062,successful,117,US,40062,40062,30000
1004692921,Musical Help for Trouble with Numbers (one of many),Classical Music,Music,USD,19 02 2016,500,2016-02-18 04:29:22,0,failed,0,US,0,0,500
1004696424,Fused By Defiance Album 2015,Rock,Music,USD,19 02 2015,500,2015-01-19 10:49:52,665,successful,17,US,665,665,500
1004697378,Rolling : a real journey  (Canceled),Documentary,Film & Video,USD,3 03 2011,160000,2011-01-12 15:53:11,10,canceled,1,US,10,10,160000
1004698783,Go Mobile Drool Central,Food Trucks,Food,USD,2 04 2016,25000,2016-03-03 09:59:00,1708,failed,16,US,1708,1708,25000
1004727949,Awfully Sudden-The Album,Indie Rock,Music,USD,1 12 2012,2500,2012-11-01 21:08:44,2500.5,successful,57,US,2500.5,2500.5,2500
1004749427,BEYOND PARALLEL: Print Edition Run for coming-of-age novel,Fiction,Publishing,GBP,11 07 2013,2743,2013-06-11 14:49:03,1139,failed,49,GB,1770.41,1720.86,4144.26
1004752143,The 'i don't want to apply for x-factor' Music Project,Pop,Music,GBP,1 07 2015,6500,2015-06-01 12:11:21,2180,failed,30,GB,3333.44,3405.98,10155.46
1004756907,Off the beaten track,Photography,Photography,GBP,21 04 2015,60000,2015-03-07 00:35:01,1,failed,1,GB,1.53,1.51,90716.66
1004760459,LOVERS LOST - Feature Film,Narrative Film,Film & Video,CAD,31 05 2014,10000,2014-05-01 23:13:08,13065,successful,122,CA,11917.85,11959.9,9154.16
1004763680,Coon's Age Volume One,Graphic Novels,Comics,USD,19 02 2015,3000,2015-01-19 19:59:55,169,failed,6,US,169,169,3000
1004766153,Let Us Make Man (Canceled),Shorts,Film & Video,USD,21 11 2011,3000,2011-10-13 08:34:12,55,canceled,2,US,55,55,3000
1004781384,Might As Well Live: Dorothy Parker Does Hollywood Fringe,Plays,Theater,USD,3 06 2015,3000,2015-05-02 23:00:01,4656,successful,56,US,4656,4656,3000
1004783664,Traditional Astrophotography: A window to Cygnus,Photography,Photography,USD,25 03 2012,2000,2012-02-09 05:52:32,3053,successful,43,US,3053,3053,2000
1004784584,Hole in the Wall - Hector Records His Debut Studio Album!,Rock,Music,USD,10 08 2014,1000,2014-07-11 17:05:56,1045,successful,20,US,1045,1045,1000
1004807406,Lighten Up,Music,Music,USD,13 03 2016,500,2016-02-12 02:30:46,1,failed,1,US,1,1,500
1004808301,Surrender to Spirit Creative Writing Project - Phase 1,Fiction,Publishing,USD,8 09 2012,2500,2012-07-10 23:39:01,60,failed,3,US,60,60,2500
1004812579,Newton's Wildlife Adventures,Children's Books,Publishing,GBP,13 08 2014,3000,2014-07-14 18:26:39,13,failed,4,GB,22.26,21.7,5007.01
1004814701,The Secret Tomato Project,Farms,Food,USD,6 08 2015,1000,2015-07-30 01:13:55,1531,successful,42,US,1531,1531,1000
1004814890,XSTINK,Video Games,Games,USD,28 02 2012,2500,2012-01-14 06:20:26,125,failed,4,US,125,125,2500
1004817817,Opening an online-gallery for great Dinosaur Art and Artists,Mixed Media,Art,USD,3 06 2013,999,2013-05-04 00:45:59,1653,successful,28,US,1653,1653,999
1004820376,Meditation: 8 Simple Techniques for Beginners,Nonfiction,Publishing,EUR,20 02 2017,110,2017-01-30 18:18:26,5,failed,1,AT,0,5.3,116.7
1004830984,Qi Aerista: The Ultimate Wi-Fi-Enabled Smart Tea Maker,Product Design,Design,HKD,15 12 2016,600000,2016-11-15 16:51:13,1343877,successful,1180,HK,35693.05,173126.48,77295.68
100483818,The Art of Mitch Foust 2017 Yearbook,Art Books,Publishing,USD,2 06 2017,5000,2017-05-01 12:41:36,10177,successful,79,US,5957,10177,5000
1004846489,Bring Victorian to Life.,Pop,Music,USD,22 10 2013,4000,2013-10-15 04:23:16,4542.83,successful,21,US,4542.83,4542.83,4000
1004851582,Chat's Choice Gaming,Live Games,Games,USD,1 12 2017,10000,2017-10-30 23:57:45,0,failed,0,US,0,0,10000
1004856971,Thank You Letters from Krys,Publishing,Publishing,USD,5 12 2014,1000,2014-11-05 23:30:51,0,failed,0,US,0,0,1000
1004859669,"MargOH! in ""What makes a legend drink more? London Style""",Theater,Theater,USD,21 12 2010,1200,2010-10-31 16:44:31,110,failed,4,US,110,110,1200
1004866875,Original paintings from £10,Painting,Art,GBP,29 07 2015,500,2015-06-29 12:12:07,92,failed,4,GB,144.88,143.3,778.79
1004871321,OPUNTIA,Documentary,Film & Video,USD,15 07 2016,15000,2016-06-15 16:30:47,17933,successful,117,US,16699,17933,15000
1004889267,Debut Hip-Hop Album by MikelWJ,Music,Music,USD,26 12 2011,210,2011-10-27 01:44:53,5,failed,1,US,5,5,210
1004911835,The Shattered Shards 3D Printable Fantasy War Games Scenery,Tabletop Games,Games,GBP,21 11 2017,500,2017-11-06 19:06:08,5231,successful,86,GB,2277.01,6971.32,666.35
1004921259,Temple Flower | Vibrant Activewear and Yoga Apparel,Apparel,Fashion,USD,12 03 2015,20000,2015-02-10 14:15:41,22665,successful,103,US,22665,22665,20000
1004922401,Scorned starring American Idol alum & 2x Grammy nominee Chip,Shorts,Film & Video,USD,3 02 2012,4500,2012-01-09 01:13:10,0,failed,0,US,0,0,4500
1004930345,"The ""Here I AM' Project",Hip-Hop,Music,USD,15 05 2014,500,2014-04-15 02:48:15,76,failed,3,US,76,76,500
1004941506,Maori MBT Awareness Centre,Web,Journalism,CAD,18 10 2017,2000000,2017-08-19 22:13:55,2242,failed,19,CA,1160.67,1794.46,1600768.37
100495978,A Weekly Video Series,Animation,Film & Video,USD,26 03 2016,500,2016-02-25 18:51:16,2,failed,2,US,2,2,500
1004959988,Bike Pouch,Product Design,Design,USD,21 06 2012,31400,2012-05-22 22:11:38,1004,failed,27,US,1004,1004,31400
1004964278,GLOBAL INTERSECTION 13: A World of Materials and Methods,Mixed Media,Art,USD,22 09 2013,2100,2013-08-23 19:31:04,175,failed,3,US,175,175,2100
1004968643,Zombie T-Shirts & Hoodies,Fashion,Fashion,USD,9 06 2012,3000,2012-05-10 20:47:18,0,failed,0,US,0,0,3000
1004972393,AlwaysRemembered.com The new way to remember our loved ones,Web,Technology,AUD,15 05 2017,100000,2017-04-15 09:17:40,0,failed,0,AU,18.93,0,74371.56
1004979544,Moustache Bow Tie Project for Mo Bros & Mo Sistas,Fashion,Fashion,USD,28 11 2012,500,2012-10-24 20:51:48,1162,successful,44,US,1162,1162,500
100497966,"My first official music video for my single ""Forever""",Hip-Hop,Music,USD,31 07 2013,700,2013-07-01 20:54:31,0,failed,0,US,0,0,700
1004982490,Personalized Children's Book (Canceled),Publishing,Publishing,USD,17 06 2015,30000,2015-05-18 19:07:37,6353,canceled,141,US,6353,6353,30000
1004988635,Prelude - Psychological Survival Horror Game,Video Games,Games,MXN,27 10 2017,5000,2017-09-27 09:39:31,5050,successful,25,MX,25.12,262.2,259.61
1004989778,Our Bible App,Product Design,Design,USD,2 10 2016,40000,2016-08-29 20:52:45,2328.11,failed,45,US,0,2328.11,40000
1004990910,Een leven lang FLOW,Nonfiction,Publishing,EUR,30 10 2016,10000,2016-10-06 18:39:49,10317,successful,56,NL,3540.04,11444.64,11092.99
1004999687,Garment Collective: Ethically sourced. Redemptively Made.,Apparel,Fashion,USD,25 01 2015,20000,2014-12-08 19:25:43,26695,successful,296,US,26695,26695,20000
1005000674,In The Beginning by Mark Barnes,World Music,Music,USD,4 04 2016,2000,2016-03-14 00:37:14,772,failed,20,US,772,772,2000
10050058,The Challis Effect: Your Heart Was Built On A Graveyard....,Rock,Music,USD,14 05 2012,3500,2012-04-14 01:26:12,0,failed,0,US,0,0,3500
1005008262,A:LOG,Design,Design,USD,28 06 2013,20000,2013-05-29 04:01:45,30673,successful,775,US,30673,30673,20000
1005009188,Maui to Maine 2017 | CLAYBOURNE TOUR,Music,Music,USD,12 05 2017,2000,2017-03-13 20:48:09,2000,successful,16,US,155,2000,2000
1005014904,Worlds of Adventure: Fantasy Realms,Tabletop Games,Games,GBP,15 08 2016,10000,2016-07-15 07:55:38,294,failed,15,GB,213.36,384.79,13087.98
1005018489,Perfect Boots - Fernando Berlin,Footwear,Fashion,EUR,16 10 2015,20000,2015-09-16 21:12:51,34411,successful,79,DE,38934.75,39090.97,22720.04
1005020458,Tiddly Trailer Bar Co.,Drinks,Food,USD,2 01 2018,9500,2017-11-03 21:36:22,9500,live,36,US,0,9500,9500
1005023399,The Dihydrogen Monoxide Conspiracy,Documentary,Film & Video,USD,7 04 2016,25000,2016-02-22 15:13:55,16680.01,failed,502,US,16680.01,16680.01,25000
1005027414,3D survival Kit,Product Design,Design,USD,17 12 2015,500,2015-11-02 01:23:58,1919,successful,43,US,1919,1919,500
1005030157,Tons Of Music For A Buck!!!,Rock,Music,USD,15 08 2015,1,2015-07-16 23:41:20,113,successful,13,US,113,113,1
1005036020,Adoree - European Promo Tour (Summer 2011),Electronic Music,Music,USD,19 06 2011,15000,2011-05-20 17:12:04,845,failed,20,US,845,845,15000
1005037455,Read The Bible in 1 Year Card System,Nonfiction,Publishing,USD,31 08 2013,4500,2013-08-02 21:29:59,145,failed,11,US,145,145,4500
1005040851,Rob Wiley Custom Leatherwork,Fashion,Fashion,USD,27 04 2015,20000,2015-03-28 02:47:24,540,failed,4,US,540,540,20000
1005044737,Entropy: Lovecraftian horror meets sci-fy,Webcomics,Comics,USD,16 12 2017,4500,2017-11-11 22:51:02,305,canceled,10,US,195,305,4500
1005051188,N3ON LOVE official launch,Video Games,Games,USD,3 03 2016,450,2016-02-01 08:26:12,115,failed,4,US,115,115,450
1005053619,Famous Paintings - a tribute to another art form (Canceled),Photography,Photography,USD,1 06 2012,10000,2012-04-02 22:30:20,0,canceled,0,US,0,0,10000
1005063605,LittleRP - Affordable Flexible Open 3D Resin Printer,3D Printing,Technology,USD,10 09 2014,25000,2014-08-11 17:03:52,118923.5,successful,290,US,118923.5,118923.5,25000
1005072084,Fallen Guardian Angels Film Project,Narrative Film,Film & Video,USD,23 04 2012,1001,2012-03-09 03:51:18,670,failed,5,US,670,670,1001
1005072752,"Monocrane Reversible Leather Book Bag, with Photochromic Ink",Product Design,Design,CAD,21 07 2017,5000,2017-06-21 18:53:07,6382,successful,34,CA,1653.96,5066.69,3969.51
1005080604,"a hilarious film called ""mooo""",Shorts,Film & Video,USD,1 11 2013,1600,2013-09-30 19:49:33,1760,successful,37,US,1760,1760,1600
1005081073,"Hi! Please help me publish ""The Wizard's Legacy""!",Fiction,Publishing,USD,6 12 2017,2000,2017-11-06 06:26:09,128,failed,5,US,50,128,2000
1005097329,Bondurant Brothers Distillery,Drinks,Food,USD,4 11 2014,20000,2014-10-05 19:16:40,750,failed,9,US,750,750,20000
1005100517,My Summer as a Goth 2016 Finishing Funds,Narrative Film,Film & Video,USD,18 08 2016,50000,2016-07-04 01:45:19,20677,failed,189,US,2805,20677,50000
100510248,Without You,Film & Video,Film & Video,GBP,17 03 2013,2000,2013-02-05 13:23:56,15,failed,2,GB,23.55,22.77,3036.61
1005103612,Duo: A DIY twin lens reflex camera for instant film,Product Design,Design,USD,20 02 2013,10000,2013-01-11 19:58:29,19711,successful,115,US,19711,19711,10000
1005115850,Western Sydney Arts Academy,Art,Art,AUD,22 01 2015,100000,2014-11-23 02:42:52,16,failed,3,AU,13.82,12.65,79032.64
1005116416,Pursu. Passion. Career.,Technology,Technology,USD,15 05 2017,52000,2017-04-20 23:42:45,153,failed,2,US,153,153,52000
1005116685,Crazy Train,Children's Books,Publishing,USD,28 09 2015,4500,2015-08-29 17:58:48,0,failed,0,US,0,0,4500
1005125521,1862 Railway mania in the Eastern Counties,Tabletop Games,Games,GBP,16 07 2013,12000,2013-06-30 13:21:19,18312,successful,139,GB,27862.86,27944.45,18312.22
1005127698,MY LIFE AS I SEE IT,Nonfiction,Publishing,USD,9 11 2012,5000,2012-10-02 01:06:57,51,failed,3,US,51,51,5000
1005129219,PongCaddie - Save Your Balls With Our Beer Pong Nets,Product Design,Design,USD,6 04 2016,25000,2016-03-07 19:03:03,7068,failed,78,US,7068,7068,25000
1005136256,Julia Fanning's Debut EP,Pop,Music,USD,26 07 2015,6000,2015-06-29 20:47:46,7591,successful,70,US,7591,7591,6000
100513718,Sprite Lamp - Dynamic lighting for 2D art,Video Games,Games,AUD,13 12 2013,6000,2013-11-13 00:05:38,30353.8,successful,547,AU,28480.84,27135.53,5363.85
1005139968,Z Day by Lena Pendleton,Fiction,Publishing,USD,26 07 2016,900,2016-06-11 07:34:00,140,failed,3,US,140,140,900
1005149661,The road to Italy!,Classical Music,Music,USD,13 03 2015,4300,2015-01-27 05:32:14,1046,failed,10,US,1046,1046,4300
1005150398,Models & Me © : The App (Canceled),Apps,Technology,EUR,30 01 2016,1500,2015-12-11 19:42:34,0,canceled,0,IE,0,0,1680.3
1005151341,Immersive Cinema,Film & Video,Film & Video,USD,14 04 2012,2000,2012-03-15 23:26:45,0,failed,0,US,0,0,2000
1005155704,BBQ Dragon - The Barbecue & Fire Supercharger!,Product Design,Design,USD,1 06 2013,100000,2013-04-29 14:12:44,103307.65,successful,854,US,103307.65,103307.65,100000
1005157364,Dineamics,Apps,Technology,USD,28 04 2015,1000,2015-04-14 18:00:17,35,failed,3,US,35,35,1000
1005163765,The UNEARTHING,Dance,Dance,USD,20 12 2011,14000,2011-11-10 18:30:24,14401,successful,261,US,14401,14401,14000
1005175741,UNCLE SAMta – FINAL HOURS,Animation,Film & Video,USD,5 07 2014,100000,2014-06-09 15:27:17,25877,failed,118,US,25877,25877,100000
1005181228,You Know You Like It,Music Videos,Film & Video,GBP,7 11 2016,1500,2016-10-17 22:00:16,1520,successful,25,GB,487.56,1924.25,1898.93
1005185256,Local Music Connection,Music,Music,USD,18 12 2015,1500,2015-11-18 21:50:04,69,undefined,0,"N,0""",,69,1500
1005191083,IGLOO GLASS - World's Coolest Beer Glass,Product Design,Design,EUR,23 12 2016,40000,2016-11-17 18:38:04,10310,failed,183,IE,6221.51,10769.87,41784.18
1005202790,Treasure Book Covers,Mixed Media,Art,GBP,13 06 2015,4500,2015-05-14 16:15:26,0,failed,0,GB,0,0,7127.25
1005205097,We Came To Sweat,Dance,Dance,USD,3 05 2011,2223,2011-04-11 09:17:10,2845,successful,97,US,2845,2845,2223
100520530,Finish El Toro The Tot Food Trailer!!,Food,Food,USD,28 04 2013,28000,2013-03-29 06:37:11,28036,successful,75,US,28036,28036,28000
100520798,MadJacks | Ski Pain-Free | Walk Normally | Affordably,Product Design,Design,USD,29 12 2017,8000,2017-11-14 09:09:01,9502,successful,53,US,398,9502,8000
1005211667,Phil KIng and Leeland,Indie Rock,Music,USD,1 06 2013,7000,2013-05-02 00:50:04,0,failed,0,US,0,0,7000
1005217119,"Elbows & Knees: the ""Crippled By a Crush"" EP",Indie Rock,Music,USD,1 03 2012,850,2012-01-28 00:52:08,900,successful,32,US,900,900,850
1005217515,Broadway Comes To Denver: Scholarship fund,Theater,Theater,USD,3 04 2010,3600,2010-01-03 09:25:12,3661,successful,30,US,3661,3661,3600
1005220066,Bedroom Behavior Lingerie,Apparel,Fashion,USD,30 09 2017,12000,2017-08-31 23:05:33,5800,failed,9,US,10,5800,12000
100522240,DO NOT DUPLICATE - Selected by 2015 Devon Film Commision,Film & Video,Film & Video,GBP,10 04 2015,1500,2015-03-11 22:07:00,277,undefined,0,"N,0""",,404.18,2188.69
100522710,Hollander & Lexer F/W13 Women's Clothing Project (Canceled),Fashion,Fashion,USD,10 06 2013,35000,2013-05-11 19:38:31,391,canceled,6,US,391,391,35000
1005227930,My Parka | World's Most Elegant Authentic & Functional Parka,Apparel,Fashion,USD,6 02 2017,25000,2016-12-08 19:00:10,10618,canceled,35,US,1656,10618,25000
1005235197,For Love of Libya,Journalism,Journalism,USD,14 11 2011,2000,2011-09-18 17:24:58,2095,successful,40,US,2095,2095,2000
1005236469,Amazing Tales of The Wasted Lands inaugural issue pre-sale!,Fiction,Publishing,USD,19 08 2017,5000,2017-07-20 10:15:10,6442,successful,139,US,429,6442,5000
1005236629,GEEX Season One!,Webseries,Film & Video,USD,22 08 2013,70000,2013-07-18 19:02:57,9908,failed,139,US,9908,9908,70000
1005237669,The Old Soul of a Lion,Film & Video,Film & Video,USD,14 10 2014,3000000,2014-08-15 20:16:22,4,failed,2,US,4,4,3000000
1005239027,Between a Rock and Hard Place (Canceled),Mobile Games,Games,AUD,6 07 2016,20000,2016-05-08 17:31:40,0,canceled,0,AU,0,0,15029.68
1005240043,Sleep-A-Board,Product Design,Design,USD,26 10 2017,10000,2017-09-26 01:49:47,320,failed,7,US,200,320,10000
1005240050,Kevin Woody - First Solo Album,Country & Folk,Music,USD,19 07 2015,14000,2015-06-19 17:34:17,14200,successful,78,US,14200,14200,14000
1005247768,Norman Einstein's NORMANTHOLOGY,Nonfiction,Publishing,USD,7 09 2012,2000,2012-08-08 23:39:04,2661.32,successful,111,US,2661.32,2661.32,2000
100524873,PRESIDENT OF THE UNITED STATES (Suspended),Academic,Publishing,USD,25 10 2015,5500,2015-08-26 05:54:42,0,suspended,0,US,0,0,5500
10052511,Please Donate Money For My First Music Video Shooting in September,Country & Folk,Music,USD,17 09 2010,5000,2010-08-18 05:29:35,0,failed,0,US,0,0,5000
1005251354,Kronos at the Pino Family Ranch,Sculpture,Art,USD,5 10 2013,3000,2013-09-05 22:27:28,3299,successful,51,US,3299,3299,3000
100525355,The Stolen Crystals,Video Games,Games,EUR,2 06 2016,500,2016-05-03 18:27:47,15,failed,2,FR,17.2,16.73,557.7
1005254734,Bicycle protection on the move. (Canceled),Product Design,Design,USD,23 09 2015,40000,2015-09-01 09:55:43,20670,canceled,86,US,20670,20670,40000
1005260657,Low Shoulders - A Short Film,Shorts,Film & Video,USD,3 05 2011,5000,2011-04-03 19:50:05,5350.51,successful,118,US,5350.51,5350.51,5000
1005272778,The Endless Whispers Cycle Featurettes,Thrillers,Film & Video,USD,3 12 2014,5800,2014-10-24 16:29:33,5825,successful,39,US,5825,5825,5800
1005276297,Dexter's Etsy Shop Expansion,Accessories,Fashion,USD,4 09 2016,200,2016-08-05 22:31:41,205,successful,5,US,25,205,200
1005283757,Inflatable Jake band T-shirts,Fashion,Fashion,USD,22 11 2016,360,2016-11-14 21:18:46,22,failed,2,US,21,22,360
1005286348,WANTED: THE BEST TASTING FUDGE ON EARTH (Canceled),Food,Food,AUD,16 12 2014,800,2014-10-17 00:17:35,0,canceled,0,AU,0,0,654.34
1005287592,Artisan Vinegar,Vegan,Food,USD,8 06 2017,3000,2017-05-09 18:17:42,149,failed,3,US,0,149,3000
1005292230,Saga of the Splintered Realm,Tabletop Games,Games,USD,13 04 2014,1000,2014-03-14 01:53:41,3438.13,successful,99,US,3438.13,3438.13,1000
1005300534,Make COOLRUNNINGS first physical release a reality.,Indie Rock,Music,USD,7 09 2011,2100,2011-06-09 23:06:42,3173,successful,82,US,3173,3173,2100
1005302689,51st Studios Unplugged: Wood Headphones featuring Bluetooth,Hardware,Technology,USD,8 05 2014,60000,2014-04-08 22:09:47,45687.01,failed,108,US,45687.01,45687.01,60000
1005313842,Will the Film,Film & Video,Film & Video,USD,22 09 2016,10000,2016-08-23 18:48:45,10600,successful,245,US,2605,10600,10000
1005346286,Edgar Wallace Jr. (Gets Saxy in the studio for new C.D.),Jazz,Music,USD,10 03 2012,18000,2012-01-19 10:20:04,0,failed,0,US,0,0,18000
1005349963,"Cirsova 2017 (#s 5 & 6): Lovecraft, Swords and Space Ships!",Zines,Publishing,USD,25 02 2017,2000,2017-01-25 17:53:56,2517,successful,136,US,1057,2517,2000
1005351933,LEGO My Chess Set,Product Design,Design,USD,1 10 2014,1250,2014-09-01 21:00:54,1504,successful,42,US,1504,1504,1250
1005359874,Feeding Fingers - Their first double album,World Music,Music,USD,1 12 2010,7000,2010-10-17 19:15:21,1550,failed,16,US,1550,1550,7000
1005359971,Telemetry Webisodes,Indie Rock,Music,USD,17 05 2015,2000,2015-04-17 20:42:45,2040,successful,32,US,2040,2040,2000
1005361089,Songs Without Words,Indie Rock,Music,USD,12 11 2011,5000,2011-09-13 16:23:09,5170,successful,68,US,5170,5170,5000
1005361310,Chris Custom Built PC's,Gadgets,Technology,USD,4 04 2015,7000,2015-02-03 02:49:43,0,failed,0,US,0,0,7000
1005364432,Code name: Interstellar (Canceled),Festivals,Theater,USD,3 05 2016,3000000,2016-03-04 04:30:08,0,canceled,0,US,0,0,3000000
1005373425,Make a Record with Ben Cyllus - be a part of the new project,Indie Rock,Music,USD,14 05 2011,13000,2011-03-30 20:47:57,10375,failed,59,US,10375,10375,13000
1005383742,"STILL MOTION presents ""Moments Defined"" NYC",Dance,Dance,USD,1 05 2014,25000,2014-03-18 21:41:46,27431,successful,97,US,27431,27431,25000
1005387641,Letters from Basic Training,Anthologies,Publishing,USD,16 08 2014,1000,2014-07-17 01:28:13,50,failed,1,US,50,50,1000
1005393309,A Major Factor,Film & Video,Film & Video,USD,4 02 2013,3500,2013-01-08 09:38:38,5,failed,1,US,5,5,3500
1005393753,A watch that INSPIRES your life.,Fashion,Fashion,AUD,21 09 2014,10000,2014-08-07 16:43:13,4233,failed,54,AU,3935.27,3721.32,8791.21
1005393893,Affordable Computer Controlled Quilting System Add-On,Technology,Technology,USD,31 12 2017,52000,2017-12-01 15:43:33,1053,failed,3,US,5,1053,52000
1005395063,The ManBoy LP by OLIVER MANNING,Indie Rock,Music,GBP,13 03 2015,2000,2015-02-11 16:10:22,2292,successful,94,GB,3493.28,3387.78,2956.17
1005397520,REDS.box - Get your privacy back in the cloud,Hardware,Technology,EUR,18 02 2016,50000,2016-01-19 12:01:32,33916,failed,209,DE,36950.77,37633.01,55479.73
1005400392,"The ODYSSEY by Homer - Amazing Youth Actors, Giant Puppets!",Theater,Theater,USD,22 02 2013,2700,2013-02-08 01:49:05,2752,successful,30,US,2752,2752,2700
1005413300,NAMM Marketing -keeping up with the big dogs,Sound,Technology,USD,26 06 2014,2800,2014-06-12 01:59:07,545,failed,11,US,545,545,2800
1005414218,Debut EP Album Promotion,R&B,Music,USD,26 11 2014,5500,2014-10-27 17:46:28,131,failed,5,US,131,131,5500
1005420341,Doodle: The Creatively Interactive Children's Book.,Children's Books,Publishing,USD,26 09 2014,15000,2014-08-27 23:40:57,65,failed,9,US,65,65,15000
1005421547,The Green Lamp Prototype (Canceled),Hardware,Technology,USD,4 10 2015,500,2015-09-04 19:06:35,0,canceled,0,US,0,0,500
1005422939,A Ninjutsu Pencil Holder,Design,Design,CAD,18 11 2014,500,2014-11-01 21:21:41,423,failed,24,CA,377.84,375.67,444.05
1005423973,Bocusini - World's first plug & play 3D Food Printing System,3D Printing,Technology,EUR,11 06 2015,30000,2015-05-12 09:42:41,40581,successful,149,DE,45283.87,45531.66,33659.83
1005426415,"The Conservative Theatre Festival: Columbus, OH, 1/7/17",Festivals,Theater,USD,31 07 2016,1200,2016-07-01 14:49:01,11,failed,1,US,0,11,1200
1005457160,Spread the Love,Food,Food,USD,8 10 2014,7000,2014-09-08 22:53:59,0,failed,0,US,0,0,7000
1005465883,How To Run Fast,Documentary,Film & Video,USD,10 05 2017,12500,2017-04-10 21:21:18,1225,failed,16,US,10,1225,12500
1005469380,Fashion wear for Sweater Weather!100% Wool Hoodie & Sweaters,Fashion,Fashion,USD,6 04 2014,21000,2014-02-05 01:52:23,2425,canceled,28,US,2425,2425,21000
1005477477,Aivot,Wearables,Technology,MXN,27 01 2017,72083,2016-11-28 23:23:35,200,failed,3,MX,0,9.48,3414.96
1005478066,FashionRider Show & Tell - Video Documentary,Film & Video,Film & Video,GBP,24 05 2013,16000,2013-04-24 13:29:04,0,failed,0,GB,0,0,24158.24
100548130,SHRED. Pro Rider Snowboard game.,Video Games,Games,USD,14 01 2016,10000,2015-12-15 07:50:38,21,failed,2,US,21,21,10000
1005482513,The Riddle of the Sphinx,Art Books,Publishing,USD,2 11 2012,2000,2012-10-12 11:50:59,2315,successful,17,US,2315,2315,2000
1005484231,Weekend Love,Hip-Hop,Music,USD,8 08 2013,8000,2013-07-09 22:50:23,51,failed,2,US,51,51,8000
1005488729,Los Angeles Women's Theatre Festival - 24th Anniversary!,Theater,Theater,USD,14 01 2017,10000,2016-11-30 09:27:20,10196.5,successful,67,US,0,10196.5,10000
1005488974,Gender neutral pair dance - exploring gender roles in dance,Dance,Dance,GBP,16 12 2015,2000,2015-11-22 16:26:24,819.61,failed,24,GB,1245.1,1222.2,2982.4
1005515884,Illusions of Reality,Digital Art,Art,GBP,16 03 2015,7000,2015-02-14 11:16:18,200,failed,6,GB,307.9,297.06,10397.17
100551656,Daniel: an Ordinary Tragedy: a new musical,Musical,Theater,USD,4 05 2015,1000,2015-03-29 22:57:04,1100,successful,17,US,1100,1100,1000
1005519605,Glass Paradise,Art,Art,GBP,13 08 2015,3000,2015-07-30 21:18:12,3440,successful,81,GB,5371.42,5378.36,4690.43
